,address_name,lat,lon,subway_name
0,서울 용산구 이촌동 300-23,37.5193300950348,126.975026539164,용산구
0,서울 용산구 갈월동 53-19,37.5455190756412,126.973918811516,용산구
0,서울 용산구 이촌로72길 62,37.517820588578,126.970850893942,용산구
0,서울 용산구 이촌동 362-1,37.515253380958,126.98173310142,용산구
0,서울 용산구 청파로 395,37.554867209569,126.968744137602,용산구
0,서울 용산구 서빙고로 35,37.5247695394853,126.968610877882,용산구
0,서울 용산구 원효로53길 8,37.5360235792578,126.962128441498,용산구
0,서울 용산구 이촌로 303,37.5189128959625,126.98115440183,용산구
0,서울 용산구 산천동 77-4,37.5344136499335,126.951698056537,용산구
0,서울 용산구 서계동 237-7,37.5532408809885,126.96480412364,용산구
0,서울 용산구 한강로3가 40-999,37.5297680649234,126.964300393659,용산구
0,서울 용산구 문배동 24-21,37.5367545540992,126.968551771604,용산구
0,서울 용산구 후암동 105-64,37.5485489818307,126.977558659825,용산구
0,서울 용산구 한남동 28-11,37.5342733481332,127.010117552464,용산구
0,서울 용산구 청파로73길 7,37.549809582395,126.96922222094,용산구
0,서울 용산구 보광동 238-1,37.530580189228,126.997422767031,용산구
0,서울 용산구 이촌로14길 11-6,37.5270679291601,126.954322442255,용산구
0,서울 용산구 청파로47나길 35,37.5464408021043,126.967408637007,용산구
0,서울 성동구 마장로39길 36,37.5681263767456,127.043711109071,성동구
0,서울 성동구 장터길 34,37.5481743997868,127.019612621523,성동구
0,서울 성동구 고산자로 269,37.5636973196685,127.035773854876,성동구
0,서울 성동구 무학로2길 41,37.5629255887125,127.034349622777,성동구
0,서울 성동구 마조로1길 32,37.5602401877062,127.039474565742,성동구
0,서울 성동구 행당로 35,37.5558884003779,127.023481346734,성동구
0,서울 성동구 성덕정길 128,37.536532967552,127.057582651232,성동구
0,서울 성동구 사근동10길 16,37.5603921797151,127.049099090913,성동구
0,서울 성동구 왕십리로 지하 374,37.5644687111181,127.029031221392,성동구
0,서울 성동구 사근동길 10,37.5602139226699,127.04221216329,성동구
0,서울 성동구 행당로6길 2,37.5553937219904,127.025371864252,성동구
0,서울 성동구 용답9길 7-1,37.5652599877346,127.05081527569,성동구
0,서울 성동구 왕십리로20길 26,37.5640088503195,127.035587812375,성동구
0,서울 성동구 상원8길 1,37.5489208397177,127.048267961626,성동구
0,서울 성동구 성수일로4길 25,37.5425050119214,127.051865849456,성동구
0,서울 성동구 광나루로 238,37.549222979538,127.056137010684,성동구
0,서울 성동구 성덕정길 145,37.5365418153962,127.059544814571,성동구
0,서울 성동구 무학봉15가길 7,37.5610977698902,127.030278762471,성동구
0,서울 성동구 마조로5길 8,37.5601253228753,127.040238925747,성동구
0,서울 광진구 능동로13길 69,37.5447248260118,127.069066592286,광진구
0,서울 광진구 동일로 174,37.5475289671174,127.0674170235,광진구
0,서울 광진구 능동로 209,37.5516081379459,127.073183188315,광진구
0,서울 광진구 용마산로3길 32,37.5561974021046,127.086216094176,광진구
0,서울 광진구 면목로17길 6,37.5705538056395,127.082788533171,광진구
0,서울 광진구 광장로 71-1,37.547729737769,127.105116670533,광진구
0,서울 광진구 아차산로 375,37.5370799042659,127.084368022992,광진구
0,서울 광진구 뚝섬로 620,37.5322230888771,127.078445196242,광진구
0,서울 광진구 뚝섬로34길 25-19,37.5332248164282,127.070449641356,광진구
0,서울 광진구 동일로18길 11,37.5400782136005,127.063572602365,광진구
0,서울 광진구 광나루로24길 14,37.545650327825,127.076248825469,광진구
0,서울 광진구 능동로13길 15,37.5427937007399,127.070913637391,광진구
0,서울 광진구 군자로3길 14,37.5446642769124,127.07044263912,광진구
0,서울 광진구 군자로 141,37.5543077590397,127.074826250644,광진구
0,서울 광진구 아차산로39길 16,37.5387507445411,127.076804484743,광진구
0,서울 광진구 자양로13길 47,37.5341672695454,127.08189441761,광진구
0,서울 광진구 뚝섬로52라길 3,37.5299090880139,127.078790548977,광진구
0,서울 광진구 아차산로51길 62,37.5397413502913,127.085021066015,광진구
0,서울 광진구 능동로 143,37.5435937200434,127.072067901454,광진구
0,서울 광진구 동일로22길 59,37.5416996505224,127.067631177115,광진구
0,서울 광진구 능동로 442,37.5680551176621,127.085758652785,광진구
0,서울 광진구 용마산로8가길 25,37.5607438646152,127.088606742608,광진구
0,서울 광진구 강변역로 50,37.5345385101597,127.094184050922,광진구
0,서울 동대문구 용두동 52-1,37.5774721150259,127.037455336722,동대문구
0,서울 동대문구 용두동 24-1,37.5779509183678,127.038803537111,동대문구
0,서울 동대문구 회기로 14,37.5910088520518,127.037909706614,동대문구
0,서울 동대문구 답십리동 765,37.5709011704261,127.064874179288,동대문구
0,서울 동대문구 답십리동 497-1,37.5694836071848,127.050343859662,동대문구
0,서울 동대문구 신설동 98-32,37.5758763497689,127.024882977409,동대문구
0,서울 동대문구 신설동 97-8,37.5745949976483,127.026348521185,동대문구
0,서울 동대문구 용두동 233-14,37.5777982935285,127.0279574182,동대문구
0,서울 동대문구 용두동 730-1,37.5812454403624,127.027812889591,동대문구
0,서울 동대문구 용두동 792-3,37.5765174152984,127.036613404021,동대문구
0,서울 동대문구 이문동 299-7,37.5978146460149,127.06304225611,동대문구
0,서울 동대문구 장안동 385-1,37.5714768033806,127.069181394086,동대문구
0,서울 동대문구 제기로6길 4,37.5862069273241,127.034361563438,동대문구
0,서울 동대문구 휘경동 319-13,37.589759429633,127.056812826462,동대문구
0,서울 동대문구 장안동 466-5,37.5613590070687,127.069901950155,동대문구
0,서울 동대문구 용두동 102-117,37.5757530557783,127.032458779753,동대문구
0,서울 동대문구 한천로17길 23,37.5699396832603,127.062772667603,동대문구
0,서울 동대문구 천호대로31길 50,37.5756043844183,127.041409404144,동대문구
0,서울 동대문구 장안동 305-1,37.5751329267489,127.071637321878,동대문구
0,서울 동대문구 천호대로89길 16,37.562464818124,127.068487504813,동대문구
0,서울 동대문구 장한로17길 9,37.5675840250431,127.067988941277,동대문구
0,서울 동대문구 사가정로13가길 29,37.5795535877756,127.059600674153,동대문구
0,서울 동대문구 제기로20길 32,37.5851889499995,127.041483209904,동대문구
0,서울 동대문구 경희대로 23,37.5937762050989,127.050741696591,동대문구
0,서울 동대문구 한빛로 24,37.5776353865367,127.025606502202,동대문구
0,서울 동대문구 고산자로28길 39,37.5749707667743,127.04048067638,동대문구
0,서울 동대문구 전농로38길 89,37.5879111425513,127.056230024188,동대문구
0,서울 동대문구 장안동 374-11,37.5688170273095,127.06878411485,동대문구
0,서울 동대문구 장안동 384-3,37.5707223777205,127.069526398215,동대문구
0,서울 동대문구 장안동 403-1,37.5653953171338,127.063305933083,동대문구
0,서울 동대문구 회기동 39-4,37.593514874192,127.052489012724,동대문구
0,서울 동대문구 휘경동 57-3,37.5831741854974,127.068640179318,동대문구
0,서울 동대문구 회기동 16-92,37.5916213526662,127.052886019314,동대문구
0,서울 동대문구 제기동 137-37,37.5881607501869,127.035511334022,동대문구
0,서울 동대문구 장한로22길 19,37.5694520941099,127.071438770852,동대문구
0,서울 동대문구 답십리동 244-1,37.5731814031175,127.057218052302,동대문구
0,서울 동대문구 이문로 203,37.6047340597463,127.061875185844,동대문구
0,서울 동대문구 신설동 76-25,37.5764009973773,127.024458859419,동대문구
0,서울 동대문구 제기동 1158-33,37.5786913692386,127.033139985642,동대문구
0,서울 동대문구 이문동 82-13,37.5953847830446,127.063341068347,동대문구
0,서울 동대문구 장한로 91,37.569150253828,127.06933454445,동대문구
0,서울 동대문구 장안동 359-1,37.5659418854666,127.069509956879,동대문구
0,서울 동대문구 천호대로79길 30,37.5637424562399,127.063275219279,동대문구
0,서울 동대문구 이문동 346-5,37.5942591169931,127.056534525663,동대문구
0,서울 동대문구 답십리로59길 6,37.5730441704061,127.065880235046,동대문구
0,서울 중랑구 면목동 409-47,37.5844809530783,127.088937386289,중랑구
0,서울 중랑구 면목동 104-14,37.5887138528231,127.091017020018,중랑구
0,서울 중랑구 망우동 135-4,37.6009115861207,127.107687079763,중랑구
0,서울 중랑구 묵동 172-26,37.6133283895462,127.078845518589,중랑구
0,서울 중랑구 망우로 504,37.6002713203857,127.10800696916,중랑구
0,서울 중랑구 망우로68길 56,37.5974857988156,127.100902079938,중랑구
0,서울 중랑구 용마산로112길 37,37.5987165472557,127.102580129435,중랑구
0,서울 중랑구 용마산로99길 9,37.5918792308686,127.097434135039,중랑구
0,서울 중랑구 면목로56길 30,37.5839059506219,127.089992445074,중랑구
0,서울 중랑구 용마산로94길 31,37.5888724646377,127.098598572909,중랑구
0,서울 중랑구 면목동 178-30,37.5883981431863,127.076826485209,중랑구
0,서울 중랑구 신내동 646,37.6163256561145,127.092677385305,중랑구
0,서울 중랑구 면목동 497-16,37.5818456340256,127.088102020518,중랑구
0,서울 중랑구 신내로7가길 35,37.6022805443814,127.093872012268,중랑구
0,서울 중랑구 봉화산로56길 60,37.6061299030855,127.098118630529,중랑구
0,서울 중랑구 용마산로 248,37.5752055633554,127.08848531425,중랑구
0,서울 중랑구 면목로69길 16,37.5872526201728,127.086344176161,중랑구
0,서울 중랑구 동일로136길 10,37.6020703012565,127.080116689276,중랑구
0,서울 중랑구 망우로30길 3,37.5930806702101,127.0747508051,중랑구
0,서울 중랑구 상봉동 88-25,37.5957318701924,127.09017891441,중랑구
0,서울 중랑구 신내동 613-71,37.607798892998,127.09681298198,중랑구
0,서울 중랑구 망우동 183,37.6026667647802,127.107632421088,중랑구
0,서울 중랑구 망우동 340-22,37.6006006646591,127.103342001667,중랑구
0,서울 중랑구 면목동 618-1,37.5797999807949,127.088753625216,중랑구
0,서울 중랑구 면목동 185-9,37.5923396517749,127.07664393513,중랑구
0,서울 중랑구 겸재로3길 5,37.5861919106869,127.076366809452,중랑구
0,서울 중랑구 망우로50길 25,37.5959756788178,127.089349085232,중랑구
0,서울 성북구 안암동5가 126-1,37.5871448855954,127.026985172168,성북구
0,서울 성북구 하월곡동 73-21,37.6066603683998,127.040757188373,성북구
0,서울 성북구 동선동1가 100,37.5926305259752,127.017747727361,성북구
0,서울 성북구 삼선교로16길 48,37.5861654826222,127.010814873201,성북구
0,서울 성북구 성북동 184-48,37.5906838353345,127.004346093402,성북구
0,서울 성북구 동소문동6가 116,37.5926746126837,127.015637022838,성북구
0,서울 성북구 정릉동 966-101,37.617221924238,127.002544541438,성북구
0,서울 성북구 종암동 34-6,37.594078208168,127.034251610834,성북구
0,서울 성북구 보문동2가 75-15,37.5850525777757,127.018145475011,성북구
0,서울 성북구 종암동 31-46,37.5921473339326,127.034419097276,성북구
0,서울 성북구 삼양로13길 45,37.6107252648749,127.019671620414,성북구
0,서울 성북구 길음로 33,37.6050832927233,127.022078590713,성북구
0,서울 성북구 종암동 10-178,37.5950275395003,127.036208603611,성북구
0,서울 성북구 석관동 124-34,37.6108572986783,127.063021325277,성북구
0,서울 성북구 보문로32길 69,37.5906002313041,127.019996038051,성북구
0,서울 성북구 보문로34길 88,37.5912578387341,127.020153487073,성북구
0,서울 성북구 보문로30가길 12,37.5892395871957,127.020321307709,성북구
0,서울 성북구 정릉동 413-16,37.6058772257577,127.01142338591,성북구
0,서울 성북구 삼선동1가 266,37.5866188835857,127.009521280959,성북구
0,서울 성북구 화랑로13길 42,37.6051258934925,127.041785101175,성북구
0,서울 성북구 돌곶이로 46,37.6082937208227,127.059894048819,성북구
0,서울 성북구 돌곶이로8바길 39,37.6089335796233,127.063724257296,성북구
0,서울 성북구 화랑로33길 39,37.6118504513558,127.054534098752,성북구
0,서울 성북구 삼선교로18나길 26,37.5878481553957,127.014390793179,성북구
0,서울 성북구 석관동 341-16,37.6074595847851,127.051078742154,성북구
0,서울 성북구 장위동 231-590,37.6141975083783,127.040742273598,성북구
0,서울 성북구 장위동 238-122,37.6159765209282,127.048351256011,성북구
0,서울 성북구 정릉동 266-390,37.6120195992017,127.009773914758,성북구
0,서울 성북구 안암동5가 100-9,37.5864604855266,127.029996018776,성북구
0,서울 성북구 삼선동4가 204-3,37.5903851468308,127.01383126466,성북구
0,서울 성북구 삼선동5가 409,37.5893661088913,127.017358817945,성북구
0,서울 성북구 보문로34다길 31,37.5926264060614,127.020899246809,성북구
0,서울 성북구 동선동3가 234,37.591533688083,127.020354201436,성북구
0,서울 성북구 오패산로17길 40,37.6079715068091,127.033859217361,성북구
0,서울 성북구 정릉로 326,37.6020705942096,127.019323607565,성북구
0,서울 성북구 정릉동 45-39,37.599207319893,127.017701842052,성북구
0,서울 성북구 장위동 238-198,37.613872748082,127.048703837078,성북구
0,서울 성북구 정릉동 372-7,37.608747081343,127.007824610469,성북구
0,서울 성북구 동소문로26가길 40,37.59479315528,127.021156891486,성북구
0,서울 강북구 미아동 138-68,37.6185641653337,127.030192633739,강북구
0,서울 강북구 미아동 450-64,37.615139106557,127.027021562503,강북구
0,서울 강북구 미아동 838-8,37.6201930588758,127.018385538958,강북구
0,서울 강북구 미아동 8-144,37.6138189653901,127.037880169045,강북구
0,서울 강북구 미아동 791-1622,37.6255321640365,127.016312365869,강북구
0,서울 강북구 번동 461-80,37.6394154205514,127.028757166962,강북구
0,서울 강북구 수유동 281-40,37.647271682415,127.013405213519,강북구
0,서울 강북구 도봉로67길 50,37.6297641887448,127.021876197547,강북구
0,서울 강북구 수유동 409,37.6378901487378,127.015863460304,강북구
0,서울 강북구 노해로27길 21,37.6452911241883,127.022412172123,강북구
0,서울 강북구 미아동 217-2,37.6303558023787,127.023610566074,강북구
0,서울 강북구 미아동 693,37.6189957231754,127.020121780548,강북구
0,서울 강북구 번동 412-52,37.6366528215594,127.031571971166,강북구
0,서울 강북구 번동 446-1,37.637438363962,127.02615611168,강북구
0,서울 강북구 번동 447-51,37.6367021474814,127.025844968046,강북구
0,서울 강북구 수유동 1-60,37.6364134755401,127.022293490162,강북구
0,서울 강북구 수유동 223-1,37.6388967112324,127.023070562491,강북구
0,서울 강북구 수유동 230-7,37.6364431672041,127.023434164093,강북구
0,서울 강북구 삼양로19길 25,37.6156943247238,127.021139026425,강북구
0,서울 강북구 번동 526-13,37.6342957907491,127.030401905185,강북구
0,서울 강북구 수유동 338-6,37.6425654295137,127.016653173265,강북구
0,서울 강북구 수유동 730,37.6447090236924,127.018063324688,강북구
