,격자고유번호,NUMPOINTS,x,y,visited,index
0,다사667490,3,667,490,False,57818
1,다사637539,2,637,539,False,11930
2,다사619522,1,619,522,False,46549
3,다사623582,2,623,582,True,446
4,다사458457,1,458,457,True,58761
5,다사419485,1,419,485,False,43062
6,다사612625,2,612,625,False,54396
7,다사602615,2,602,615,True,35138
8,다사576452,2,576,452,False,40037
9,다사494446,2,494,446,False,21445
10,다사624585,2,624,585,False,15882
11,다사674507,2,674,507,False,57859
12,다사576547,1,576,547,False,51653
13,다사570614,2,570,614,False,47378
14,다사468427,1,468,427,False,43322
15,다사618434,2,618,434,False,15937
16,다사610453,2,610,453,False,35033
17,다사583452,1,583,452,False,36139
18,다사653557,2,653,557,False,4143
19,다사541436,2,541,436,False,28016
20,다사638552,1,638,552,False,58068
21,다사423480,1,423,480,False,46909
22,다사669489,1,669,489,False,34543
23,다사423520,1,423,520,False,46912
24,다사604404,1,604,404,True,12312
25,다사584466,1,584,466,True,24793
26,다사515420,1,515,420,True,17462
27,다사555541,1,555,541,False,13086
28,다사495571,1,495,571,False,44458
29,다사600424,1,600,424,False,27527
30,다사598616,1,598,616,False,50672
31,다사492428,1,492,428,False,32859
32,다사515483,1,515,483,False,17453
33,다사604631,1,604,631,False,12305
34,다사542514,1,542,514,False,31888
35,다사582446,1,582,446,False,24771
36,다사431487,1,431,487,False,23916
37,다사606607,1,606,607,False,42885
38,다사487515,1,487,515,False,56123
39,다사487499,1,487,499,True,56124
40,다사526419,1,526,419,False,55290
41,다사466421,1,466,421,False,16503
42,다사531532,1,531,532,False,51385
43,다사599471,1,599,471,False,27508
44,다사560476,1,560,476,True,13127
45,다사415480,1,415,480,True,23823
46,다사482577,1,482,577,False,56066
47,다사476512,1,476,512,False,36522
48,다사560493,1,560,493,True,55355
49,다사649555,1,649,555,True,58015
50,다사618617,1,618,617,False,54336
51,다사476436,1,476,436,False,36520
52,다사592606,1,592,606,False,47936
53,다사676479,1,676,479,False,34591
54,다사516423,1,516,423,False,1919
55,다사585442,1,585,442,False,5661
56,다사561538,1,561,538,False,13132
57,다사651450,1,651,450,True,58024
58,다사592437,1,592,437,False,47930
59,다사482467,1,482,467,False,32908
60,다사670420,1,670,420,False,34549
61,다사515484,1,515,484,False,9702
62,다사418485,1,418,485,False,23852
63,다사591440,1,591,440,False,47920
64,다사475513,1,475,513,False,39463
65,다사674463,1,674,463,False,34572
66,다사544518,1,544,518,False,31829
67,다사606453,1,606,453,False,12285
68,다사577549,1,577,549,False,20929
69,다사418479,1,418,479,False,46884
70,다사605638,1,605,638,True,12291
71,다사480540,1,480,540,False,32892
72,다사475549,1,475,549,False,58911
73,다사398509,1,398,509,False,52097
74,다사576546,1,576,546,False,20917
75,다사601513,1,601,513,False,12344
76,다사658462,1,658,462,False,42272
77,다사581597,1,581,597,False,24762
78,다사623461,1,623,461,False,26206
79,다사583536,1,583,536,False,47827
80,다사578590,1,578,590,False,24726
81,다사440447,1,440,447,False,47007
82,다사530517,1,530,517,False,35825
83,다사557540,1,557,540,True,28270
84,다사596444,1,596,444,False,43569
85,다사587619,1,587,619,True,51322
86,다사454538,1,454,538,True,943
87,다사592465,1,592,465,False,1799
88,다사414488,1,414,488,False,12400
89,다사583469,1,583,469,False,47817
90,다사466430,1,466,430,True,20288
91,다사556514,1,556,514,False,28261
92,다사471428,2,471,428,False,4962
93,다사466425,1,466,425,False,58826
94,다사539437,1,539,437,False,31905
95,다사595513,1,595,513,True,17385
96,다사447452,1,447,452,True,47030
97,다사595530,1,595,530,False,17384
98,다사467463,1,467,463,False,20298
99,다사582441,1,582,441,False,47807
100,다사499565,1,499,565,False,32785
101,다사429509,1,429,509,False,27628
102,다사589517,1,589,517,False,1781
103,다사543429,1,543,429,False,8917
104,다사589544,1,589,544,False,1779
105,다사595417,1,595,417,True,17379
106,다사581532,1,581,532,False,47801
107,다사597521,1,597,521,True,39618
108,다사595457,1,595,457,False,9596
109,다사468413,1,468,413,True,58842
110,다사588626,1,588,626,True,51327
111,다사451487,1,451,487,False,928
112,다사531539,1,531,539,False,35817
113,다사610446,1,610,446,False,54436
114,다사573458,1,573,458,False,20886
115,다사579590,1,579,590,False,5597
116,다사619538,1,619,538,True,54328
117,다사659433,1,659,433,False,34496
118,다사436454,1,436,454,True,23936
119,다사599459,1,599,459,False,12355
120,다사560511,1,560,511,False,28294
121,다사601415,1,601,415,True,50701
122,다사579448,1,579,448,False,5594
123,다사496469,1,496,469,True,52149
124,다사444463,1,444,463,False,897
125,다사433441,1,433,441,True,46974
126,다사695504,1,695,504,False,34484
127,다사597458,1,597,458,False,31929
128,다사473520,1,473,520,False,16574
129,다사537524,1,537,524,False,51339
130,다사528495,1,528,495,False,55266
131,다사605451,1,605,451,False,42914
132,다사601450,1,601,450,True,12371
133,다사596469,1,596,469,False,31939
134,다사600461,1,600,461,False,12375
135,다사591619,1,591,619,False,51334
136,다사579597,1,579,597,False,24735
137,다사448438,1,448,438,True,919
138,다사590615,1,590,615,False,51331
139,다사449453,1,449,453,False,921
140,다사441474,1,441,474,True,23964
141,다사542516,1,542,516,False,39571
142,다사600450,1,600,450,True,46843
143,다사505460,1,505,460,False,40396
144,다사473422,1,473,422,True,39433
145,다사641484,1,641,484,False,34733
146,다사484459,1,484,459,False,29063
147,다사609527,1,609,527,False,46685
148,다사574549,1,574,549,False,28444
149,다사510426,1,510,426,False,51988
150,다사413444,1,413,444,False,20045
151,다사665459,1,665,459,False,38315
152,다사430487,1,430,487,False,16297
153,다사416478,1,416,478,False,20048
154,다사618620,1,618,620,False,12138
155,다사550443,1,550,443,False,59013
156,다사424502,1,424,502,True,4713
157,다사425486,1,425,486,False,4714
158,다사518420,1,518,420,False,48031
159,다사607500,1,607,500,True,46704
160,다사503509,1,503,509,False,2026
161,다사614551,1,614,551,False,27340
162,다사569508,1,569,508,False,13208
163,다사614569,1,614,569,True,27342
164,다사594461,1,594,461,False,59669
165,다사503413,1,503,413,False,9795
166,다사463466,1,463,466,False,31658
167,다사631524,1,631,524,False,54205
168,다사434488,1,434,488,False,16319
169,다사613523,1,613,523,True,50511
170,다사594564,1,594,564,True,59677
171,다사568541,1,568,541,False,55432
172,다사505427,1,505,427,False,9785
173,다사605547,1,605,547,False,648
174,다사615628,2,615,628,False,12171
175,다사609486,1,609,486,False,23676
176,다사503430,1,503,430,False,44308
177,다사530483,1,530,483,False,43668
178,다사610428,1,610,428,False,588
179,다사419478,1,419,478,False,16234
180,다사586597,1,586,597,False,21035
181,다사594454,1,594,454,False,5765
182,다사474468,1,474,468,True,35544
183,다사541424,1,541,424,False,59045
184,다사413494,1,413,494,True,8558
185,다사599442,1,599,442,False,20008
186,다사613562,1,613,562,False,554
187,다사622503,1,622,503,True,12098
188,다사612461,1,612,461,True,23640
189,다사593512,1,593,512,False,5761
190,다사619519,1,619,519,False,27292
191,다사617438,1,617,438,False,50460
192,다사586458,1,586,458,False,21027
193,다사500470,1,500,470,False,2060
194,다사423453,1,423,453,False,16261
195,다사593603,1,593,603,False,5754
196,다사420483,1,420,483,False,4680
197,다사611534,1,611,534,False,46658
198,다사572599,1,572,599,False,55466
199,다사482566,1,482,566,False,29048
200,다사590516,1,590,516,False,59640
201,다사494596,1,494,596,False,55987
202,다사559541,1,559,541,False,51487
203,다사483429,1,483,429,False,29055
204,다사610450,1,610,450,False,23665
205,다사585577,1,585,577,False,21019
206,다사421513,1,421,513,False,8590
207,다사668457,1,668,457,False,38329
208,다사466427,1,466,427,True,31683
209,다사645447,1,645,447,False,34683
210,다사628571,1,628,571,False,54230
211,다사686495,1,686,495,False,57926
212,다사510511,1,510,511,False,9744
213,다사490516,1,490,516,False,29138
214,다사623433,1,623,433,False,54286
215,다사595446,1,595,446,False,47969
216,다사686485,1,686,485,False,34633
217,다사510510,1,510,510,False,9743
218,다사488576,1,488,576,False,13893
219,다사569514,1,569,514,False,28386
220,다사499452,1,499,452,False,36537
221,다사491577,1,491,577,False,29145
222,다사685436,1,685,436,False,34626
223,다사590427,1,590,427,False,24853
224,다사600500,1,600,500,False,23794
225,다사587444,1,587,444,False,5680
226,다사453452,1,453,452,False,8711
227,다사470512,1,470,512,False,39409
228,다사488508,1,488,508,False,13900
229,다사608437,1,608,437,False,50584
230,다사599451,1,599,451,False,23800
231,다사594572,1,594,572,False,47960
232,다사485604,1,485,604,False,32941
233,다사589452,1,589,452,False,24846
234,다사680501,1,680,501,False,34612
235,다사489517,1,489,517,False,13910
236,다사586463,1,586,463,False,5672
237,다사543436,2,543,436,False,16645
238,다사501512,1,501,512,False,52061
239,다사475477,1,475,477,True,31783
240,다사408506,1,408,506,False,58945
241,다사624438,1,624,438,False,54282
242,다사611463,1,611,463,False,12220
243,다사602447,1,602,447,False,46794
244,다사604445,1,604,445,True,46766
245,다사421449,1,421,449,False,20084
246,다사620514,1,620,514,False,42732
247,다사604493,1,604,493,False,23734
248,다사421497,1,421,497,False,20087
249,다사604549,1,604,549,True,23738
250,다사506461,1,506,461,False,9769
251,다사614567,1,614,567,False,12186
252,다사627481,1,627,481,False,54246
253,다사603518,1,603,518,True,675
254,다사548512,1,548,512,False,35636
255,다사526421,1,526,421,False,43699
256,다사592605,1,592,605,False,24876
257,다사396508,1,396,508,False,44362
258,다사603458,1,603,458,False,684
259,다사487507,1,487,507,False,13888
260,다사565527,1,565,527,False,55400
261,다사509543,1,509,543,False,1979
262,다사425506,1,425,506,False,20105
263,다사524422,1,524,422,False,47985
264,다사525517,1,525,517,False,47983
265,다사522557,1,522,557,False,59718
266,다사470430,2,470,430,False,31724
267,다사598654,1,598,654,False,23766
268,다사642449,1,642,449,False,57959
269,다사624601,1,624,601,False,54272
270,다사587533,1,587,533,False,5690
271,다사552435,1,552,435,False,35661
272,다사602421,1,602,421,False,46791
273,다사477572,1,477,572,False,32773
274,다사626544,1,626,544,False,58208
275,다사575499,1,575,499,True,24700
276,다사595632,1,595,632,False,5189
277,다사540520,1,540,520,False,20506
278,다사580453,2,580,453,False,17201
279,다사517476,1,517,476,False,32590
280,다사606570,1,606,570,False,58430
281,다사491444,1,491,444,True,52340
282,다사491432,1,491,432,False,52341
283,다사464463,1,464,463,False,12656
284,다사527505,1,527,505,False,16921
285,다사471453,1,471,453,False,27874
286,다사548487,1,548,487,True,51181
287,다사538500,1,538,500,False,20520
288,다사472434,1,472,434,False,27881
289,다사519485,1,519,485,False,32579
290,다사523440,1,523,440,False,36286
291,다사485500,1,485,500,True,60114
292,다사461417,1,461,417,False,50979
293,다사556443,1,556,443,False,20718
294,다사434460,1,434,460,False,58672
295,다사473411,1,473,411,False,27891
296,다사455460,1,455,460,False,54811
297,다사524486,1,524,486,False,36279
298,다사468440,1,468,440,False,12681
299,다사581448,1,581,448,True,40103
300,다사595634,1,595,634,False,47364
301,다사580530,1,580,530,True,40100
302,다사557538,1,557,538,False,24517
303,다사575559,1,575,559,False,32332
304,다사537514,1,537,514,False,1317
305,다사537517,1,537,517,True,1318
306,다사560488,1,560,488,False,24547
307,다사607436,1,607,436,True,58422
308,다사481559,1,481,559,False,60057
309,다사462472,1,462,472,False,12645
310,다사519432,1,519,432,False,55762
311,다사512491,1,512,491,False,32629
312,다사587403,1,587,403,False,34241
313,다사437455,1,437,455,True,54733
314,다사541533,1,541,533,False,1211
315,다사543432,1,543,432,True,24220
316,다사542421,1,542,421,False,55095
317,다사566542,1,566,542,False,32234
318,다사545448,1,545,448,False,24225
319,다사571430,1,571,430,True,36029
320,다사532481,1,532,481,False,16869
321,다사466441,1,466,441,False,27831
322,다사514518,1,514,518,False,32617
323,다사564424,1,564,424,True,24568
324,다사532427,1,532,427,True,16877
325,다사458475,1,458,475,True,12622
326,다사529533,1,529,533,True,9143
327,다사597451,1,597,451,False,5169
328,다사569435,1,569,435,False,32258
329,다사580507,1,580,507,False,17216
330,다사530474,1,530,474,False,16890
331,다사530487,1,530,487,False,16891
332,다사583475,1,583,475,False,9457
333,다사530534,1,530,534,True,16895
334,다사542543,1,542,543,True,47307
335,다사596437,1,596,437,False,1255
336,다사549524,1,549,524,False,24255
337,다사584440,1,584,440,False,40127
338,다사458427,1,458,427,False,50957
339,다사579508,1,579,508,False,36101
340,다사451539,1,451,539,False,43227
341,다사536468,1,536,468,False,1326
342,다사570609,1,570,609,False,47379
343,다사526433,1,526,433,True,24471
344,다사583532,1,583,532,True,32405
345,다사592607,1,592,607,False,24377
346,다사462430,1,462,430,False,43282
347,다사467419,1,467,419,False,54895
348,다사569431,1,569,431,False,39966
349,다사585603,1,585,603,False,36159
350,다사547514,1,547,514,False,27974
351,다사468416,1,468,416,False,54902
352,다사585514,1,585,514,False,36165
353,다사560538,1,560,538,False,1485
354,다사472438,1,472,438,False,51064
355,다사464491,1,464,491,False,43300
356,다사597443,1,597,443,False,28041
357,다사566450,1,566,450,False,17053
358,다사421493,1,421,493,False,58602
359,다사528565,1,528,565,False,5315
360,다사541463,1,541,463,False,34034
361,다사529498,1,529,498,False,20649
362,다사570523,1,570,523,True,17092
363,다사540418,1,540,418,False,28027
364,다사588476,1,588,476,False,32452
365,다사588451,1,588,451,False,32453
366,다사469510,1,469,510,False,43335
367,다사573585,1,573,585,False,40008
368,다사546421,1,546,421,False,12803
369,다사589439,1,589,439,False,32460
370,다사569526,1,569,526,False,9327
371,다사473398,1,473,398,False,54952
372,다사536570,1,536,570,True,20595
373,다사555481,1,555,481,False,47540
374,다사583443,1,583,443,False,32399
375,다사579444,1,579,444,False,40074
376,다사602417,1,602,417,False,58483
377,다사429446,1,429,446,False,58649
378,다사577551,1,577,551,False,32352
379,다사555480,1,555,480,False,16974
380,다사526479,1,526,479,False,10786
381,다사560576,1,560,576,False,9235
382,다사595653,1,595,653,False,24332
383,다사576441,1,576,441,False,17148
384,다사540427,1,540,427,False,12851
385,다사525455,1,525,455,False,32536
386,다사576456,1,576,456,False,17146
387,다사593513,1,593,513,False,36250
388,다사467488,1,467,488,False,51024
389,다사543442,1,543,442,False,51139
390,다사575456,1,575,456,False,9377
391,다사593447,1,593,447,False,36245
392,다사562526,1,562,526,False,9253
393,다사580593,1,580,593,False,32377
394,다사534510,1,534,510,False,5265
395,다사531501,1,531,501,False,1368
396,다사489576,1,489,576,True,60168
397,다사595461,1,595,461,False,32522
398,다사543421,1,543,421,False,27952
399,다사556513,1,556,513,False,47550
400,다사578607,1,578,607,False,40063
401,다사489513,1,489,513,False,60174
402,다사536511,1,536,511,True,47427
403,다사532466,1,532,466,False,5279
404,다사584600,1,584,600,False,9479
405,다사540512,1,540,512,False,5144
406,다사588445,1,588,445,False,1767
407,다사592608,1,592,608,False,39664
408,다사578453,2,578,453,False,47763
409,다사427476,1,427,476,False,12470
410,다사480429,1,480,429,True,52218
411,다사542442,1,542,442,False,8978
412,다사594448,1,594,448,False,40239
413,다사589632,1,589,632,False,55191
414,다사466466,1,466,466,True,24077
415,다사715520,1,715,520,False,28218
416,다사474473,1,474,473,False,20362
417,다사481466,1,481,466,False,52230
418,다사415483,1,415,483,True,43025
419,다사601420,1,601,420,False,54596
420,다사601449,1,601,449,False,54599
421,다사509486,1,509,486,True,36385
422,다사541467,1,541,467,False,16722
423,다사621523,1,621,523,False,58261
424,다사581598,1,581,598,False,55178
425,다사486509,1,486,509,True,44593
426,다사582574,1,582,574,False,1710
427,다사487446,1,487,446,False,44596
428,다사620495,1,620,495,False,58271
429,다사597430,1,597,430,False,9009
430,다사576602,1,576,602,False,55172
431,다사574540,1,574,540,False,47731
432,다사592448,1,592,448,False,40216
433,다사592458,1,592,458,False,40214
434,다사581529,1,581,529,True,1698
435,다사503468,1,503,468,False,32703
436,다사482430,1,482,430,False,52248
437,다사574556,1,574,556,False,5536
438,다사530481,1,530,481,False,13009
439,다사560533,1,560,533,False,20760
440,다사595471,1,595,471,False,40251
441,다사678422,1,678,422,False,34412
442,다사433481,1,433,481,False,27647
443,다사546523,1,546,523,False,8937
444,다사545517,1,545,517,True,16657
445,다사458410,1,458,410,False,61123
446,다사545511,1,545,511,True,16659
447,다사594451,1,594,451,False,17366
448,다사546428,1,546,428,False,16661
449,다사602453,1,602,453,False,54542
450,다사594470,1,594,470,False,17365
451,다사458440,1,458,440,False,47071
452,다사601572,1,601,572,False,42985
453,다사459456,1,459,456,True,47074
454,다사478509,1,478,509,False,52199
455,다사483574,1,483,574,False,44552
456,다사465440,1,465,440,False,1008
457,다사579612,1,579,612,False,39643
458,다사463426,1,463,426,False,48823
459,다사579600,1,579,600,True,39645
460,다사533531,1,533,531,False,32034
461,다사550531,1,550,531,True,8951
462,다사460451,1,460,451,True,47083
463,다사593434,1,593,434,False,17358
464,다사568563,1,568,563,False,20837
465,다사483503,1,483,503,False,44556
466,다사595441,1,595,441,False,40255
467,다사423514,1,423,514,False,12453
468,다사424492,1,424,492,True,12454
469,다사586441,1,586,441,False,1747
470,다사553431,1,553,431,False,32111
471,다사482424,1,482,424,True,52249
472,다사538514,1,538,514,False,16748
473,다사538515,1,538,515,False,16749
474,다사559537,1,559,537,True,32163
475,다사570546,1,570,546,True,5494
476,다사590449,1,590,449,False,40191
477,다사571543,1,571,543,False,47697
478,다사544513,1,544,513,False,1150
479,다사545441,1,545,441,False,1151
480,다사443474,1,443,474,False,12559
481,다사490515,1,490,515,False,44639
482,다사491435,1,491,435,False,44640
483,다사543512,1,543,512,False,20431
484,다사546493,1,546,493,True,1159
485,다사586435,1,586,435,False,9507
486,다사444441,1,444,441,False,12568
487,다사567505,1,567,505,False,24603
488,다사568525,1,568,525,False,35992
489,다사584476,1,584,476,False,17260
490,다사567570,1,567,570,True,24601
491,다사588548,1,588,548,True,40174
492,다사568507,1,568,507,False,5475
493,다사540449,1,540,449,False,51227
494,다사431477,1,431,477,True,54707
495,다사431471,1,431,471,False,54708
496,다사548448,1,548,448,True,20454
497,다사535497,1,535,497,False,9104
498,다사584446,1,584,446,False,17248
499,다사533436,1,533,436,False,28159
500,다사541417,1,541,417,False,5136
501,다사612580,1,612,580,True,58366
502,다사462431,1,462,431,True,27808
503,다사574606,1,574,606,False,16792
504,다사587630,1,587,630,False,9063
505,다사549538,1,549,538,False,5095
506,다사556423,1,556,423,False,32135
507,다사447442,1,447,442,False,27725
508,다사562547,1,562,547,True,35941
509,다사531482,1,531,482,False,39719
510,다사581431,1,581,431,False,1692
511,다사464427,1,464,427,False,14698
512,다사562530,1,562,530,False,35943
513,다사554514,1,554,514,False,32124
514,다사591532,1,591,532,False,40209
515,다사546534,1,546,534,False,5072
516,다사436444,1,436,444,False,12524
517,다사419480,1,419,480,False,43063
518,다사573604,1,573,604,True,9039
519,다사530507,1,530,507,False,39731
520,다사570427,1,570,427,False,24632
521,다사590577,1,590,577,False,40196
522,다사472486,1,472,486,False,47182
523,다사580406,1,580,406,False,1682
524,다사587434,1,587,434,False,17292
525,다사564500,1,564,500,False,35956
526,다사409487,1,409,487,False,20407
527,다사473466,1,473,466,False,24142
528,다사435501,1,435,501,False,50859
529,다사572549,1,572,549,False,47711
530,다사583622,1,583,622,False,9053
531,다사513492,1,513,492,False,36363
532,다사537429,1,537,429,False,12965
533,다사569512,1,569,512,True,24625
534,다사559452,1,559,452,False,32157
535,다사478576,1,478,576,False,36622
536,다사607468,1,607,468,True,27427
537,다사589444,1,589,444,False,59615
538,다사588566,1,588,566,False,55635
539,다사492607,1,492,607,False,6104
540,다사653453,1,653,453,False,46355
541,다사438502,1,438,502,False,35335
542,다사606452,1,606,452,True,31289
543,다사680507,1,680,507,False,7891
544,다사653559,2,653,559,False,46358
545,다사486563,1,486,563,False,17805
546,다사595562,1,595,562,False,21143
547,다사573591,1,573,591,False,51612
548,다사613455,2,613,455,True,34993
549,다사615460,1,615,460,True,19814
550,다사605452,1,605,452,False,31303
551,다사588541,1,588,541,False,55636
552,다사480531,1,480,531,False,40627
553,다사594529,1,594,529,False,21132
554,다사636453,1,636,453,True,38598
555,다사595447,1,595,447,False,5773
556,다사592415,1,592,415,True,51826
557,다사488543,1,488,543,False,25322
558,다사609444,1,609,444,False,4473
559,다사673481,1,673,481,False,30781
560,다사611618,1,611,618,False,15994
561,다사614554,1,614,554,False,34977
562,다사573545,1,573,545,False,59449
563,다사614516,1,614,516,False,34975
564,다사634508,1,634,508,False,23403
565,다사589436,1,589,436,False,28592
566,다사611566,1,611,566,False,16001
567,다사681486,1,681,486,False,7898
568,다사486541,1,486,541,True,25305
569,다사647554,1,647,554,False,4115
570,다사633490,1,633,490,False,38624
571,다사530412,1,530,412,False,59204
572,다사619625,1,619,625,False,15923
573,다사619495,1,619,495,False,15925
574,다사592438,1,592,438,False,44092
575,다사488502,1,488,502,False,36748
576,다사689445,1,689,445,False,7930
577,다사674482,1,674,482,False,15550
578,다사687487,1,687,487,False,42406
579,다사609639,1,609,639,False,31252
580,다사591465,1,591,465,False,55659
581,다사485550,1,485,550,False,2290
582,다사645544,1,645,544,False,19519
583,다사574579,1,574,579,False,51627
584,다사610636,1,610,636,False,35026
585,다사485573,1,485,573,False,2288
586,다사393534,1,393,534,False,49958
587,다사641559,1,641,559,False,50229
588,다사574438,1,574,438,True,43897
589,다사618492,1,618,492,False,19789
590,다사585439,1,585,439,False,13379
591,다사435510,1,435,510,True,35320
592,다사593441,1,593,441,True,44104
593,다사649557,1,649,557,False,4122
594,다사487505,1,487,505,False,17818
595,다사497459,1,497,459,False,48256
596,다사492512,1,492,512,False,6096
597,다사492519,1,492,519,True,6097
598,다사670480,1,670,480,False,53895
599,다사634450,1,634,450,False,23409
600,다사574510,1,574,510,False,43907
601,다사680494,1,680,494,False,53960
602,다사678442,1,678,442,False,53946
603,다사611427,1,611,427,False,19867
604,다사492580,1,492,580,True,40592
605,다사636513,1,636,513,True,11938
606,다사632456,1,632,456,False,46450
607,다사684503,1,684,503,False,4030
608,다사582542,1,582,542,False,15411
609,다사636529,1,636,529,True,11941
610,다사580610,1,580,610,False,13326
611,다사659447,1,659,447,False,30703
612,다사585542,1,585,542,False,28559
613,다사610486,1,610,486,False,19875
614,다사476535,1,476,535,True,21388
615,다사680488,1,680,488,False,53961
616,다사660449,1,660,449,False,15471
617,다사657459,1,657,459,False,30697
618,다사483557,1,483,557,False,6167
619,다사636449,1,636,449,False,11947
620,다사476557,1,476,557,False,28917
621,다사500506,1,500,506,False,48176
622,다사578562,1,578,562,False,59507
623,다사592572,1,592,572,False,21101
624,다사493581,1,493,581,False,2188
625,다사620493,1,620,493,False,34906
626,다사525485,1,525,485,True,51873
627,다사417479,1,417,479,True,31414
628,다사458488,1,458,488,False,35421
629,다사417466,1,417,466,False,31416
630,다사576569,1,576,569,False,59487
631,다사415433,1,415,433,True,39079
632,다사502511,1,502,511,False,25061
633,다사601463,1,601,463,False,31373
634,다사615575,1,615,575,False,34969
635,다사671485,1,671,485,False,53903
636,다사640575,1,640,575,False,11899
637,다사696513,1,696,513,False,46401
638,다사513425,1,513,425,False,5869
639,다사638445,1,638,445,False,27085
640,다사657446,1,657,446,True,15458
641,다사492433,1,492,433,False,9956
642,다사575458,1,575,458,False,59465
643,다사638453,1,638,453,False,307
644,다사500508,1,500,508,False,25076
645,다사587530,1,587,530,False,28578
646,다사586610,1,586,610,False,55607
647,다사670424,1,670,424,False,7835
648,다사501434,1,501,434,True,13647
649,다사674503,1,674,503,False,53921
650,다사575522,1,575,522,False,59472
651,다사515424,1,515,424,False,5860
652,다사688493,1,688,493,True,4054
653,다사630483,1,630,483,False,23434
654,다사675471,1,675,471,False,53927
655,다사585595,1,585,595,False,55602
656,다사587452,1,587,452,False,28572
657,다사610449,1,610,449,False,8367
658,다사581586,1,581,586,False,13335
659,다사493432,1,493,432,False,9942
660,다사493575,1,493,575,False,9940
661,다사511460,1,511,460,True,13578
662,다사620626,1,620,626,False,15917
663,다사569430,1,569,430,False,51568
664,다사603586,1,603,586,False,35132
665,다사641458,1,641,458,False,15699
666,다사669429,1,669,429,False,46172
667,다사684492,1,684,492,False,23205
668,다사633454,1,633,454,True,31000
669,다사670450,1,670,450,False,46176
670,다사673492,1,673,492,False,11735
671,다사584517,1,584,517,False,44016
672,다사487538,1,487,538,False,40716
673,다사674440,1,674,440,False,11740
674,다사620482,1,620,482,False,38770
675,다사585437,1,585,437,True,44021
676,다사490437,1,490,437,False,10120
677,다사621494,1,621,494,True,31117
678,다사665457,1,665,457,True,70
679,다사709497,1,709,497,False,59249
680,다사669483,1,669,483,True,23107
681,다사603550,1,603,550,False,35130
682,다사578576,1,578,576,False,51674
683,다사524529,1,524,529,True,55722
684,다사578594,1,578,594,True,51673
685,다사621596,1,621,596,False,38754
686,다사636534,1,636,534,False,30972
687,다사668429,1,668,429,False,23100
688,다사668437,1,668,437,False,23098
689,다사418441,1,418,441,False,35230
690,다사486500,1,486,500,False,40704
691,다사604450,1,604,450,False,35121
692,다사682424,1,682,424,True,26927
693,다사659478,1,659,478,False,45
694,다사489580,1,489,580,True,10111
695,다사677503,1,677,503,False,50072
696,다사491576,1,491,576,False,40755
697,다사655460,1,655,460,False,46125
698,다사634542,1,634,542,False,8110
699,다사615524,1,615,524,False,38824
700,다사521483,1,521,483,False,28706
701,다사636536,1,636,536,False,15736
702,다사678477,1,678,477,False,23157
703,다사557425,1,557,425,True,59284
704,다사595439,1,595,439,False,13476
705,다사685505,1,685,505,False,50109
706,다사614490,1,614,490,False,38831
707,다사514489,1,514,489,False,21234
708,다사667424,1,667,424,False,11710
709,다사677450,1,677,450,False,23147
710,다사415479,1,415,479,False,35193
711,다사595540,1,595,540,False,13482
712,다사662452,1,662,452,False,46151
713,다사618521,1,618,521,False,38798
714,다사513423,1,513,423,False,21240
715,다사390527,1,390,527,False,42255
716,다사638544,1,638,544,False,15715
717,다사513424,1,513,424,False,21241
718,다사632637,1,632,637,False,8133
719,다사579469,1,579,469,False,51693
720,다사673428,1,673,428,False,26889
721,다사580446,1,580,446,False,43973
722,다사627611,1,627,611,True,4267
723,다사592475,1,592,475,False,13455
724,다사619623,1,619,623,False,4348
725,다사419521,1,419,521,False,35236
726,다사614518,1,614,518,False,4412
727,다사682496,1,682,496,False,42377
728,다사651498,1,651,498,True,30908
729,다사647447,1,647,447,False,23292
730,다사624549,1,624,549,False,15878
731,다사491451,1,491,451,True,17858
732,다사645563,1,645,563,True,7974
733,다사614588,1,614,588,False,31200
734,다사637552,1,637,552,False,4179
735,다사588550,1,588,550,False,51778
736,다사593440,1,593,440,True,55683
737,다사627633,1,627,633,True,38688
738,다사593454,1,593,454,False,55681
739,다사649454,1,649,454,False,23304
740,다사607645,1,607,645,True,35064
741,다사683487,1,683,487,False,15587
742,다사419490,1,419,490,False,35237
743,다사508445,1,508,445,False,28803
744,다사615459,1,615,459,False,4400
745,다사590551,1,590,551,False,44074
746,다사608550,1,608,550,False,35054
747,다사628586,1,628,586,False,38674
748,다사608543,1,608,543,False,35053
749,다사593451,1,593,451,False,28634
750,다사621529,1,621,529,False,8252
751,다사592532,1,592,532,False,55674
752,다사592547,1,592,547,False,55673
753,다사509498,1,509,498,False,55831
754,다사605449,1,605,449,False,38961
755,다사486577,1,486,577,False,2305
756,다사521431,1,521,431,False,21176
757,다사496426,1,496,426,False,6056
758,다사607458,1,607,458,False,35077
759,다사644547,1,644,547,False,23284
760,다사669484,1,669,484,False,95
761,다사503460,1,503,460,False,5944
762,다사689484,1,689,484,False,23248
763,다사587468,1,587,468,True,44040
764,다사519497,1,519,497,True,13527
765,다사498532,1,498,532,False,6035
766,다사670487,1,670,487,False,105
767,다사618515,1,618,515,False,31152
768,다사675484,1,675,484,False,42340
769,다사661457,1,661,457,False,23075
770,다사679492,1,679,492,False,46229
771,다사422479,1,422,479,False,35249
772,다사564525,1,564,525,False,59352
773,다사675500,1,675,500,False,42344
774,다사577574,1,577,574,False,43939
775,다사674433,1,674,433,False,118
776,다사608545,1,608,545,False,38910
