,address_name,lat,lon,보안등개수
0,서울 마포구 만리재로16길 11,37.5506037937425,126.962319671881,1
0,서울 마포구 만리재로18길 11-6,37.5507422157246,126.962693616613,1
0,서울 마포구 만리재로18길 7,37.5508654594185,126.962369107046,1
0,서울 마포구 만리재로18길 7-5,37.5509711985027,126.962532579598,1
0,서울 마포구 만리재로20길 8,37.5510481734746,126.962626356261,1
0,서울 마포구 만리재로20길 14,37.5508956179118,126.962859442198,1
0,서울 마포구 만리재로20길 20,37.5506585325034,126.963042209946,1
0,서울 마포구 만리재로18길 21,37.5505391086904,126.962909751609,1
0,서울 마포구 만리재로18길 18,37.5504198329545,126.962676010273,1
0,서울 마포구 만리재로16길 17-1,37.5503973698415,126.962586733724,1
0,서울 마포구 만리재로20길 6,37.5511017608493,126.962556845099,1
0,서울 마포구 만리재로18길 5,37.550951024451,126.962275701621,1
