,격자고유구역,NUMPOINTS,x,y,visited,index
0,다사517503,2,517,503,False,28739
1,다사529518,1,529,518,False,5302
2,다사621604,1,621,604,False,38755
3,다사557526,1,557,526,False,20735
4,다사543440,1,543,440,False,8916
5,다사670477,1,670,477,False,11723
6,다사438514,1,438,514,False,14004
7,다사425504,1,425,504,False,31476
8,다사514418,1,514,418,False,17468
9,다사632493,1,632,493,False,42594
10,다사457441,1,457,441,False,43255
11,다사590514,1,590,514,False,5730
12,다사544526,1,544,526,False,43464
13,다사489560,1,489,560,False,2342
14,다사605616,1,605,616,False,58436
15,다사542426,1,542,426,False,12845
16,다사594561,1,594,561,False,9590
17,다사587559,1,587,559,False,1763
18,다사593589,1,593,589,False,55688
19,다사439465,1,439,465,False,39219
20,다사534507,1,534,507,False,24404
21,다사670448,1,670,448,False,3952
22,다사495589,1,495,589,False,11097
23,다사466399,1,466,399,False,58827
24,다사598540,1,598,540,False,31343
25,다사470475,1,470,475,False,54913
26,다사626438,1,626,438,False,23482
27,다사529492,1,529,492,False,51395
28,다사507461,1,507,461,False,44279
29,다사549517,1,549,517,False,51185
30,다사651577,1,651,577,False,14216
31,다사562441,1,562,441,False,24555
32,다사572546,1,572,546,False,32303
33,다사617456,1,617,456,False,34945
34,다사582598,1,582,598,False,36127
35,다사634570,0,634,570,False,41076
36,다사454500,0,454,500,False,41106
37,다사611416,0,611,416,False,41077
38,다사382528,0,382,528,False,41105
39,다사653481,0,653,481,False,41104
40,다사627494,0,627,494,False,41078
41,다사439519,0,439,519,False,41075
42,다사599601,0,599,601,False,41083
43,다사458419,0,458,419,False,41074
44,다사612406,0,612,406,False,41107
45,다사443523,0,443,523,False,41103
46,다사703529,0,703,529,False,41109
47,다사602385,0,602,385,False,41110
48,다사647478,0,647,478,False,41073
49,다사645525,0,645,525,False,41111
50,다사641591,0,641,591,False,41112
51,다사559468,0,559,468,False,41113
52,다사489487,0,489,487,False,41114
53,다사515472,0,515,472,False,41108
54,다사624538,0,624,538,False,41101
55,다사636471,0,636,471,False,41102
56,다사573663,0,573,663,False,41090
57,다사693433,0,693,433,False,41082
58,다사532449,0,532,449,False,41085
59,다사670515,0,670,515,False,41081
60,다사597659,0,597,659,False,41086
61,다사551402,0,551,402,False,41087
62,다사568410,0,568,410,False,41088
63,다사557593,0,557,593,False,41080
64,다사555629,0,555,629,False,41079
65,다사578664,0,578,664,False,41089
66,다사661414,0,661,414,False,41115
67,다사490395,0,490,395,False,41084
68,다사509478,0,509,478,False,41092
69,다사450474,0,450,474,False,41093
70,다사547545,0,547,545,False,41094
71,다사627470,0,627,470,False,41095
72,다사459403,0,459,403,False,41096
73,다사520543,0,520,543,False,41097
74,다사567473,0,567,473,False,41098
75,다사560595,0,560,595,False,41099
76,다사551609,0,551,609,False,41100
77,다사638467,0,638,467,False,41091
78,다사553617,0,553,617,False,41123
79,다사639565,0,639,565,False,41116
80,다사665499,0,665,499,False,41160
81,다사390505,0,390,505,False,41148
82,다사533398,0,533,398,False,41149
83,다사545504,0,545,504,False,41150
84,다사634653,0,634,653,False,41151
85,다사690474,0,690,474,False,41152
86,다사457479,0,457,479,False,41153
87,다사525533,0,525,533,False,41154
88,다사493393,0,493,393,False,41155
89,다사581487,0,581,487,False,41156
90,다사548616,0,548,616,False,41157
91,다사516586,0,516,586,False,41158
92,다사454530,0,454,530,False,41159
93,다사409537,0,409,537,False,41161
94,다사541563,0,541,563,False,41146
95,다사414458,0,414,458,False,41162
96,다사641627,0,641,627,False,41163
97,다사632624,0,632,624,False,41164
98,다사539450,0,539,450,False,41165
99,다사547599,0,547,599,False,41166
100,다사501473,0,501,473,False,41167
101,다사458506,0,458,506,False,41168
102,다사585549,0,585,549,False,41169
103,다사522408,0,522,408,False,41170
104,다사540452,0,540,452,False,41171
105,다사525389,0,525,389,False,41172
106,다사573633,0,573,633,False,41173
107,다사378493,0,378,493,False,41147
108,다사616370,0,616,370,False,41145
109,다사502520,0,502,520,False,41117
110,다사600505,0,600,505,False,41130
111,다사504383,0,504,383,False,41118
112,다사582492,0,582,492,False,41119
113,다사608508,0,608,508,False,41120
114,다사612377,0,612,377,False,41121
115,다사599591,0,599,591,False,41122
116,다사625472,0,625,472,False,41071
117,다사598374,0,598,374,False,41124
118,다사713496,0,713,496,False,41125
119,다사630474,0,630,474,False,41126
120,다사532410,0,532,410,False,41127
121,다사644594,0,644,594,False,41128
122,다사550585,0,550,585,False,41129
123,다사602657,0,602,657,False,41131
124,다사474494,0,474,494,False,41144
125,다사635421,0,635,421,False,41132
126,다사533551,0,533,551,False,41133
127,다사523383,0,523,383,False,41134
128,다사450509,0,450,509,False,41135
129,다사502475,0,502,475,False,41136
130,다사651584,0,651,584,False,41137
131,다사590651,0,590,651,False,41138
132,다사452508,0,452,508,False,41139
133,다사452421,0,452,421,False,41140
134,다사394548,0,394,548,False,41141
135,다사567659,0,567,659,False,41142
136,다사514398,0,514,398,False,41143
137,다사525408,0,525,408,False,41072
138,다사422432,0,422,432,False,41063
139,다사550577,0,550,577,False,41070
140,다사380556,0,380,556,False,40995
141,다사621571,0,621,571,False,40983
142,다사636432,0,636,432,False,40984
143,다사649594,0,649,594,False,40985
144,다사561414,0,561,414,False,40986
145,다사609651,0,609,651,False,40987
146,다사519577,0,519,577,False,40988
147,다사660551,0,660,551,False,40989
148,다사654595,0,654,595,False,40990
149,다사520476,0,520,476,False,40991
150,다사665429,0,665,429,False,40992
151,다사637597,0,637,597,False,40993
152,다사548542,0,548,542,False,40994
153,다사370499,0,370,499,False,40996
154,다사476498,0,476,498,False,40981
155,다사569479,0,569,479,False,40997
156,다사672413,0,672,413,False,40998
157,다사589644,0,589,644,False,40999
158,다사396445,0,396,445,False,41000
159,다사623474,0,623,474,False,41001
160,다사502484,0,502,484,False,41002
161,다사496580,0,496,580,False,41003
162,다사558649,0,558,649,False,41004
163,다사467383,0,467,383,False,41005
164,다사577419,0,577,419,False,41006
165,다사575401,0,575,401,False,41007
166,다사684451,0,684,451,False,41008
167,다사558431,0,558,431,False,40982
168,다사628599,0,628,599,False,40980
169,다사441517,0,441,517,False,41010
170,다사612414,0,612,414,False,40965
171,다사534405,0,534,405,False,40953
172,다사642521,0,642,521,False,40954
173,다사554502,0,554,502,False,40955
174,다사577635,0,577,635,False,40956
175,다사431528,0,431,528,False,40957
176,다사531563,0,531,563,False,40958
177,다사418504,0,418,504,False,40959
178,다사620403,0,620,403,False,40960
179,다사631442,0,631,442,False,40961
180,다사572415,0,572,415,False,40962
181,다사578492,0,578,492,False,40963
182,다사509592,0,509,592,False,40964
183,다사476610,0,476,610,False,40966
184,다사509476,0,509,476,False,40979
185,다사655565,0,655,565,False,40967
186,다사619643,0,619,643,False,40968
187,다사556624,0,556,624,False,40969
188,다사524589,0,524,589,False,40970
189,다사381506,0,381,506,False,40971
190,다사668517,0,668,517,False,40972
191,다사453505,0,453,505,False,40973
192,다사557623,0,557,623,False,40974
193,다사461500,0,461,500,False,40975
194,다사481494,0,481,494,False,40976
195,다사557560,0,557,560,False,40977
196,다사711524,0,711,524,False,40978
197,다사599600,0,599,600,False,41009
198,다사601376,0,601,376,False,41011
199,다사534461,0,534,461,False,41069
200,다사635445,0,635,445,False,41055
201,다사565471,0,565,471,False,41043
202,다사506534,0,506,534,False,41044
203,다사707524,0,707,524,False,41045
204,다사619456,1,619,456,False,41046
205,다사421429,0,421,429,False,41047
206,다사627432,0,627,432,False,41048
207,다사503375,0,503,375,False,41049
208,다사560471,0,560,471,False,41050
209,다사645532,0,645,532,False,41051
210,다사587426,0,587,426,False,41052
211,다사552617,0,552,617,False,41053
212,다사505375,0,505,375,False,41054
213,다사516567,0,516,567,False,41056
214,다사646528,0,646,528,False,41041
215,다사486386,0,486,386,False,41057
216,다사650571,0,650,571,False,41058
217,다사478484,0,478,484,False,41059
218,다사509530,0,509,530,False,41060
219,다사550586,0,550,586,False,41061
220,다사511384,0,511,384,False,41062
221,다사592393,0,592,393,False,41175
222,다사626446,0,626,446,False,41064
223,다사561631,0,561,631,False,41065
224,다사501392,0,501,392,False,41066
225,다사651420,0,651,420,False,41067
226,다사656472,0,656,472,False,41068
227,다사452465,0,452,465,False,41042
228,다사546472,0,546,472,False,41040
229,다사412448,0,412,448,False,41012
230,다사682464,0,682,464,False,41025
231,다사570647,0,570,647,False,41013
232,다사682521,0,682,521,False,41014
233,다사502383,0,502,383,False,41015
234,다사392551,0,392,551,False,41016
235,다사494485,0,494,485,False,41017
236,다사646426,0,646,426,False,41018
237,다사478379,0,478,379,False,41019
238,다사511391,0,511,391,False,41020
239,다사620393,0,620,393,False,41021
240,다사666408,0,666,408,False,41022
241,다사538399,0,538,399,False,41023
242,다사550572,0,550,572,False,41024
243,다사583486,0,583,486,False,41026
244,다사543614,0,543,614,False,41039
245,다사559465,0,559,465,False,41027
246,다사383511,0,383,511,False,41028
247,다사640581,0,640,581,False,41029
248,다사530445,0,530,445,False,41030
249,다사593382,0,593,382,False,41031
250,다사481380,0,481,380,False,41032
251,다사595649,0,595,649,False,41033
252,다사551595,0,551,595,False,41034
253,다사641592,0,641,592,False,41035
254,다사512381,0,512,381,False,41036
255,다사398426,0,398,426,True,41037
256,다사600587,0,600,587,False,41038
257,다사543573,0,543,573,False,41174
258,다사383536,0,383,536,False,0
259,다사602553,0,602,553,False,41176
260,다사617479,0,617,479,False,41339
261,다사525406,0,525,406,False,41327
262,다사378540,0,378,540,False,41328
263,다사674411,0,674,411,False,41329
264,다사676468,0,676,468,False,41330
265,다사404531,0,404,531,False,41331
266,다사412447,0,412,447,False,41332
267,다사506572,0,506,572,False,41333
268,다사483593,0,483,593,False,41334
269,다사557500,0,557,500,False,41335
270,다사634617,0,634,617,False,41336
271,다사427495,0,427,495,False,41337
272,다사509594,0,509,594,False,41338
273,다사616659,0,616,659,False,41340
274,다사378539,0,378,539,False,41325
275,다사588649,0,588,649,False,41341
276,다사412441,0,412,441,False,41342
277,다사563582,0,563,582,False,41343
278,다사643577,0,643,577,False,41344
279,다사510577,0,510,577,False,41345
280,다사558585,0,558,585,False,41346
281,다사475487,0,475,487,False,41347
282,다사570574,0,570,574,False,41348
283,다사580630,0,580,630,False,41349
284,다사531578,0,531,578,False,41350
285,다사506467,0,506,467,False,41351
286,다사429523,0,429,523,False,41352
287,다사638607,0,638,607,False,41326
288,다사665513,0,665,513,False,41324
289,다사559590,0,559,590,False,41354
290,다사555603,0,555,603,False,41309
291,다사592642,0,592,642,False,41297
292,다사626645,0,626,645,False,41298
293,다사536547,0,536,547,False,41299
294,다사462526,0,462,526,False,41300
295,다사380492,0,380,492,False,41301
296,다사371513,0,371,513,False,41302
297,다사644591,0,644,591,False,41303
298,다사531508,0,531,508,False,41304
299,다사412507,0,412,507,False,41305
300,다사537400,0,537,400,False,41306
301,다사499390,0,499,390,False,41307
302,다사603480,0,603,480,False,41308
303,다사637647,0,637,647,False,41310
304,다사386557,0,386,557,False,41323
305,다사499610,0,499,610,False,41311
306,다사574642,0,574,642,False,41312
307,다사605598,0,605,598,False,41313
308,다사636420,0,636,420,False,41314
309,다사382515,0,382,515,False,41315
310,다사486438,0,486,438,False,41316
311,다사628593,0,628,593,False,41317
312,다사609478,0,609,478,False,41318
313,다사526577,0,526,577,False,41319
314,다사616508,0,616,508,False,41320
315,다사537489,0,537,489,False,41321
316,다사634616,0,634,616,False,41322
317,다사521395,0,521,395,False,41353
318,다사404465,0,404,465,False,41355
319,다사643408,0,643,408,False,41177
320,다사375522,0,375,522,False,41399
321,다사647539,0,647,539,False,41387
322,다사562601,0,562,601,False,41388
323,다사653539,0,653,539,False,41389
324,다사376512,0,376,512,False,41390
325,다사550582,0,550,582,False,41391
326,다사489391,0,489,391,False,41392
327,다사526531,0,526,531,False,41393
328,다사534562,0,534,562,False,41394
329,다사654590,0,654,590,False,41395
330,다사383503,0,383,503,False,41396
331,다사551589,0,551,589,False,41397
332,다사550600,0,550,600,False,41398
333,다사464504,0,464,504,False,41400
334,다사616662,0,616,662,False,41385
335,다사510589,0,510,589,False,41401
336,다사488438,0,488,438,False,41402
337,다사536590,0,536,590,False,41403
338,다사452517,0,452,517,False,41404
339,다사611619,0,611,619,False,41405
340,다사643401,0,643,401,False,41406
341,다사599597,0,599,597,False,41407
342,다사553466,0,553,466,False,41408
343,다사622640,0,622,640,False,41409
344,다사511406,0,511,406,False,41410
345,다사514479,0,514,479,False,41411
346,다사387556,0,387,556,False,41412
347,다사698514,0,698,514,False,41386
348,다사609374,0,609,374,False,41384
349,다사556502,0,556,502,False,41356
350,다사447424,0,447,424,False,41369
351,다사548502,0,548,502,False,41357
352,다사582643,0,582,643,False,41358
353,다사559509,0,559,509,False,41359
354,다사510618,0,510,618,False,41360
355,다사542581,0,542,581,False,41361
356,다사477611,0,477,611,False,41362
357,다사393419,0,393,419,False,41363
358,다사445452,0,445,452,False,41364
359,다사660504,0,660,504,False,41365
360,다사594397,0,594,397,False,41366
361,다사476484,0,476,484,False,41367
362,다사624476,0,624,476,False,41368
363,다사401511,0,401,511,False,41370
364,다사473574,0,473,574,False,41383
365,다사654488,0,654,488,False,41371
366,다사512567,0,512,567,False,41372
367,다사588648,0,588,648,False,41373
368,다사556412,0,556,412,False,41374
369,다사653420,0,653,420,False,41375
370,다사520538,0,520,538,False,41376
371,다사603384,0,603,384,False,41377
372,다사560508,0,560,508,False,41378
373,다사604511,0,604,511,False,41379
374,다사616381,0,616,381,False,41380
375,다사617372,0,617,372,False,41381
376,다사461515,0,461,515,False,41382
377,다사647413,0,647,413,False,41296
378,다사545588,0,545,588,False,41295
379,다사632445,0,632,445,False,41294
380,다사612411,0,612,411,False,41220
381,다사681510,0,681,510,False,41208
382,다사584592,0,584,592,False,41209
383,다사451514,0,451,514,False,41210
384,다사631500,0,631,500,False,41211
385,다사549464,0,549,464,False,41212
386,다사650524,0,650,524,False,41213
387,다사513381,0,513,381,False,41214
388,다사540463,0,540,463,False,41215
389,다사442446,0,442,446,False,41216
390,다사688471,0,688,471,False,41217
391,다사593384,0,593,384,False,41218
392,다사608408,0,608,408,False,41219
393,다사548480,0,548,480,False,41221
394,다사526440,0,526,440,False,41206
395,다사621644,0,621,644,False,41222
396,다사541409,0,541,409,False,41223
397,다사528424,0,528,424,False,41224
398,다사516587,0,516,587,False,41225
399,다사447528,0,447,528,False,41226
400,다사507612,0,507,612,False,41227
401,다사533580,0,533,580,False,41228
402,다사495493,0,495,493,False,41229
403,다사553538,0,553,538,False,41230
404,다사555644,0,555,644,False,41231
405,다사513589,0,513,589,False,41232
406,다사396539,0,396,539,False,41233
407,다사566645,0,566,645,False,41207
408,다사493544,0,493,544,False,41205
409,다사669412,0,669,412,False,41293
410,다사612405,0,612,405,False,41190
411,다사543479,0,543,479,False,41178
412,다사626473,0,626,473,False,41179
413,다사566408,0,566,408,False,41180
414,다사501488,0,501,488,False,41181
415,다사661473,0,661,473,False,41182
416,다사526407,0,526,407,False,41183
417,다사545571,0,545,571,False,40952
418,다사593501,0,593,501,False,41185
419,다사557613,0,557,613,False,41186
420,다사640519,0,640,519,False,41187
421,다사468496,0,468,496,False,41188
422,다사507407,0,507,407,False,41189
423,다사617473,0,617,473,False,41191
424,다사456548,0,456,548,False,41204
425,다사420531,0,420,531,False,41192
426,다사625647,0,625,647,False,41193
427,다사588545,0,588,545,False,41194
428,다사414427,0,414,427,False,41195
429,다사625388,0,625,388,False,41196
430,다사627431,0,627,431,False,41197
431,다사641401,0,641,401,False,41198
432,다사646532,0,646,532,False,41199
433,다사421523,0,421,523,False,41200
434,다사647592,0,647,592,False,41201
435,다사518602,0,518,602,False,41202
436,다사552464,0,552,464,False,41203
437,다사554646,0,554,646,False,41234
438,다사522397,0,522,397,False,41235
439,다사579661,0,579,661,False,41236
440,다사430502,0,430,502,False,41279
441,다사597395,0,597,395,False,41267
442,다사629591,0,629,591,False,41268
443,다사625532,0,625,532,False,41269
444,다사680516,0,680,516,False,41270
445,다사522586,0,522,586,False,41271
446,다사520577,0,520,577,False,41272
447,다사601403,0,601,403,False,41273
448,다사624423,0,624,423,False,41274
449,다사639644,0,639,644,False,41275
450,다사458515,0,458,515,False,41276
451,다사630385,0,630,385,False,41277
452,다사604509,0,604,509,False,41278
453,다사597482,0,597,482,False,41280
454,다사608539,0,608,539,False,41237
455,다사645455,0,645,455,False,41281
456,다사459487,0,459,487,False,41282
457,다사512571,0,512,571,False,41283
458,다사518588,0,518,588,False,41284
459,다사659422,0,659,422,False,41285
460,다사591657,0,591,657,False,41286
461,다사562629,0,562,629,False,41287
462,다사512570,0,512,570,False,41288
463,다사428427,0,428,427,False,41289
464,다사575397,0,575,397,False,41290
465,다사500587,0,500,587,False,41291
466,다사387538,0,387,538,False,41292
467,다사652601,0,652,601,False,41266
468,다사556630,0,556,630,False,41265
469,다사482491,0,482,491,False,41264
470,다사434529,0,434,529,False,41263
471,다사604413,0,604,413,False,41238
472,다사550587,0,550,587,False,41239
473,다사609432,0,609,432,False,41240
474,다사544473,0,544,473,False,41241
475,다사418533,0,418,533,False,41242
476,다사545414,0,545,414,False,41243
477,다사447515,0,447,515,False,41244
478,다사613476,0,613,476,False,41245
479,다사646475,0,646,475,False,41246
480,다사501515,0,501,515,False,41247
481,다사581550,0,581,550,False,41248
482,다사457478,0,457,478,False,41249
483,다사612400,0,612,400,False,41250
484,다사596481,0,596,481,False,41251
485,다사389550,0,389,550,False,41252
486,다사646510,0,646,510,False,41253
487,다사643412,0,643,412,False,41254
488,다사626458,0,626,458,False,41255
489,다사503388,0,503,388,False,41256
490,다사623478,0,623,478,False,41257
491,다사376525,0,376,525,False,41258
492,다사642418,0,642,418,False,41259
493,다사373513,0,373,513,False,41260
494,다사566655,0,566,655,False,41261
495,다사668513,0,668,513,False,41262
496,다사525576,0,525,576,False,41184
497,다사428527,0,428,527,False,40943
498,다사644518,0,644,518,False,40951
499,다사481527,0,481,527,False,40636
500,다사480561,0,480,561,False,40624
501,다사480544,0,480,544,False,40625
502,다사480536,0,480,536,False,40626
503,다사480531,0,480,531,False,40627
504,다사481456,0,481,456,False,40628
505,다사481435,0,481,435,False,40629
506,다사481429,0,481,429,False,40630
507,다사481427,0,481,427,False,40631
508,다사481418,0,481,418,False,40632
509,다사481553,0,481,553,False,40633
510,다사481548,0,481,548,False,40634
511,다사481535,0,481,535,False,40635
512,다사481477,0,481,477,False,40637
513,다사480571,0,480,571,False,40622
514,다사482431,0,482,431,False,40638
515,다사482576,0,482,576,False,40639
516,다사482572,0,482,572,False,40640
517,다사482554,0,482,554,False,40641
518,다사482552,0,482,552,False,40642
519,다사482549,0,482,549,False,40643
520,다사482548,0,482,548,False,40644
521,다사482536,0,482,536,False,40645
522,다사482533,0,482,533,False,40646
523,다사482531,0,482,531,False,40647
524,다사482529,0,482,529,False,40648
525,다사482512,0,482,512,False,40649
526,다사480566,0,480,566,False,40623
527,다사480581,0,480,581,False,40621
528,다사482481,0,482,481,False,40651
529,다사479474,0,479,474,False,40606
530,다사492471,0,492,471,False,40594
531,다사478449,0,478,449,False,40595
532,다사478438,0,478,438,False,40596
533,다사478431,0,478,431,False,40597
534,다사478571,0,478,571,False,40598
535,다사478566,0,478,566,False,40599
536,다사478543,0,478,543,False,40600
537,다사478537,0,478,537,False,40601
538,다사478528,0,478,528,False,40602
539,다사478519,0,478,519,False,40603
540,다사478500,0,478,500,False,40604
541,다사479475,0,479,475,False,40605
542,다사479467,0,479,467,False,40607
543,다사480462,0,480,462,False,40620
544,다사479459,0,479,459,False,40608
545,다사479457,0,479,457,False,40609
546,다사479455,0,479,455,False,40610
547,다사479434,0,479,434,False,40611
548,다사479420,0,479,420,False,40612
549,다사479417,0,479,417,False,40613
550,다사479574,0,479,574,False,40614
551,다사479565,0,479,565,False,40615
552,다사479556,0,479,556,False,40616
553,다사479520,0,479,520,False,40617
554,다사479482,0,479,482,False,40618
555,다사480473,0,480,473,False,40619
556,다사482482,0,482,482,False,40650
557,다사483462,0,483,462,False,40652
558,다사492580,0,492,580,False,40592
559,다사486602,0,486,602,False,40696
560,다사485542,0,485,542,False,40684
561,다사485529,0,485,529,False,40685
562,다사485514,0,485,514,False,40686
563,다사485496,0,485,496,False,40687
564,다사486460,0,486,460,False,40688
565,다사486457,0,486,457,False,40689
566,다사486456,0,486,456,False,40690
567,다사486433,0,486,433,False,40691
568,다사486425,0,486,425,False,40692
569,다사486421,0,486,421,False,40693
570,다사486402,0,486,402,False,40694
571,다사486401,0,486,401,False,40695
572,다사486573,0,486,573,False,40697
573,다사485582,0,485,582,False,40682
574,다사486568,0,486,568,False,40698
575,다사486566,0,486,566,False,40699
576,다사486547,0,486,547,False,40700
577,다사486546,0,486,546,False,40701
578,다사486536,0,486,536,False,40702
579,다사486521,0,486,521,False,40703
580,다사486500,0,486,500,False,40704
581,다사486496,0,486,496,False,40705
582,다사486482,0,486,482,False,40706
583,다사487469,0,487,469,False,40707
584,다사487463,0,487,463,False,40708
585,다사487412,0,487,412,False,40709
586,다사485561,0,485,561,False,40683
587,다사485593,0,485,593,False,40681
588,다사483461,0,483,461,False,40653
589,다사484419,0,484,419,False,40666
590,다사483455,0,483,455,False,40654
591,다사483451,0,483,451,False,40655
592,다사483431,0,483,431,False,40656
593,다사483550,0,483,550,False,40657
594,다사483536,0,483,536,False,40658
595,다사483478,0,483,478,False,40659
596,다사483477,0,483,477,False,40660
597,다사484473,0,484,473,False,40661
598,다사484466,0,484,466,False,40662
599,다사484455,0,484,455,False,40663
600,다사484439,0,484,439,False,40664
601,다사484430,0,484,430,False,40665
602,다사484388,0,484,388,False,40667
603,다사485594,0,485,594,False,40680
604,다사484596,0,484,596,False,40668
605,다사484595,0,484,595,False,40669
606,다사484593,0,484,593,False,40670
607,다사484587,0,484,587,False,40671
608,다사484577,0,484,577,False,40672
609,다사484555,0,484,555,False,40673
610,다사484545,0,484,545,False,40674
611,다사484536,0,484,536,False,40675
612,다사484526,0,484,526,False,40676
613,다사484513,0,484,513,False,40677
614,다사485441,0,485,441,False,40678
615,다사485605,0,485,605,False,40679
616,다사492469,0,492,469,False,40593
617,다사492571,0,492,571,False,40591
618,다사487402,0,487,402,False,40711
619,다사499587,0,499,587,False,40516
620,다사476439,0,476,439,False,40504
621,다사476445,0,476,445,False,40505
622,다사476450,0,476,450,False,40506
623,다사476467,0,476,467,False,40507
624,다사476507,0,476,507,False,40508
625,다사476513,0,476,513,False,40509
626,다사476521,0,476,521,False,40510
627,다사476401,0,476,401,False,40511
628,다사476422,0,476,422,False,40512
629,다사499560,0,499,560,False,40513
630,다사499564,0,499,564,False,40514
631,다사499585,0,499,585,False,40515
632,다사499598,0,499,598,False,40517
633,다사477426,0,477,426,False,40502
634,다사499435,0,499,435,False,40518
635,다사499447,0,499,447,False,40519
636,다사499509,0,499,509,False,40520
637,다사499510,0,499,510,False,40521
638,다사499513,0,499,513,False,40522
639,다사499532,0,499,532,False,40523
640,다사499535,0,499,535,False,40524
641,다사498567,0,498,567,False,40525
642,다사498569,0,498,569,False,40526
643,다사498571,0,498,571,False,40527
644,다사498582,0,498,582,False,40528
645,다사498591,0,498,591,False,40529
646,다사476569,0,476,569,False,40503
647,다사477402,0,477,402,False,40501
648,다사498462,0,498,462,False,40531
649,다사395441,0,395,441,False,40486
650,다사399512,0,399,512,False,40474
651,다사398429,0,398,429,False,40475
652,다사398437,0,398,437,False,40476
653,다사398502,0,398,502,False,40477
654,다사398505,0,398,505,False,40478
655,다사398517,0,398,517,True,40479
656,다사397439,0,397,439,False,40480
657,다사397441,0,397,441,False,40481
658,다사397498,0,397,498,False,40482
659,다사396497,0,396,497,False,40483
660,다사396504,0,396,504,False,40484
661,다사396505,0,396,505,False,40485
662,다사395511,0,395,511,False,40487
663,다사477562,0,477,562,False,40500
664,다사395515,0,395,515,False,40488
665,다사395519,0,395,519,False,40489
666,다사395523,0,395,523,False,40490
667,다사477433,0,477,433,False,40491
668,다사477439,0,477,439,False,40492
669,다사477445,0,477,445,False,40493
670,다사477451,0,477,451,False,40494
671,다사477464,0,477,464,False,40495
672,다사477510,0,477,510,False,40496
673,다사477512,0,477,512,False,40497
674,다사477539,0,477,539,False,40498
675,다사477553,0,477,553,False,40499
676,다사498599,0,498,599,False,40530
677,다사498469,0,498,469,False,40532
678,다사492556,0,492,556,False,40590
679,다사494408,0,494,408,False,40576
680,다사495452,0,495,452,False,40564
681,다사495456,0,495,456,False,40565
682,다사495458,0,495,458,False,40566
683,다사495469,0,495,469,False,40567
684,다사495562,0,495,562,False,40568
685,다사495433,0,495,433,False,40569
686,다사494445,0,494,445,False,40570
687,다사494461,0,494,461,False,40571
688,다사494465,0,494,465,False,40572
689,다사494468,0,494,468,False,40573
690,다사494524,0,494,524,False,40574
691,다사494528,0,494,528,False,40575
692,다사494409,0,494,409,False,40577
693,다사495441,0,495,441,False,40562
694,다사494414,0,494,414,False,40578
695,다사493558,0,493,558,False,40579
696,다사493462,0,493,462,False,40580
697,다사493465,0,493,465,False,40581
698,다사493496,0,493,496,False,40582
699,다사493506,0,493,506,False,40583
700,다사493509,0,493,509,False,40584
701,다사493512,0,493,512,False,40585
702,다사493529,0,493,529,False,40586
703,다사493409,0,493,409,False,40587
704,다사493422,0,493,422,False,40588
705,다사492533,0,492,533,False,40589
706,다사495442,0,495,442,False,40563
707,다사495440,0,495,440,False,40561
708,다사498525,0,498,525,False,40533
709,다사497557,0,497,557,False,40546
710,다사498402,0,498,402,False,40534
711,다사498403,0,498,403,False,40535
712,다사498425,0,498,425,False,40536
713,다사498434,0,498,434,False,40537
714,다사497568,0,497,568,False,40538
715,다사497577,0,497,577,False,40539
716,다사497581,0,497,581,False,40540
717,다사497582,0,497,582,False,40541
718,다사497584,0,497,584,False,40542
719,다사497604,0,497,604,False,40543
720,다사497466,0,497,466,False,40544
721,다사497539,0,497,539,False,40545
722,다사497431,0,497,431,False,40547
723,다사495610,0,495,610,False,40560
724,다사496569,0,496,569,False,40548
725,다사496589,1,496,589,False,40549
726,다사496595,0,496,595,False,40550
727,다사496436,0,496,436,False,40551
728,다사496440,0,496,440,False,40552
729,다사496442,0,496,442,False,40553
730,다사496510,0,496,510,False,40554
731,다사496530,0,496,530,False,40555
732,다사496404,0,496,404,False,40556
733,다사496406,0,496,406,False,40557
734,다사495574,0,495,574,False,40558
735,다사495609,0,495,609,False,40559
736,다사487405,0,487,405,False,40710
737,다사487390,0,487,390,False,40712
738,다사506383,0,506,383,False,40950
739,다사626390,0,626,390,False,40876
740,다사516381,0,516,381,False,40864
741,다사357510,0,357,510,False,40865
742,다사652433,0,652,433,False,40866
743,다사641518,0,641,518,False,40867
744,다사479581,0,479,581,False,40868
745,다사603551,0,603,551,False,40869
746,다사514594,0,514,594,False,40870
747,다사508482,0,508,482,False,40871
748,다사625396,0,625,396,False,40872
749,다사591381,0,591,381,False,40873
750,다사631593,0,631,593,False,40874
751,다사544401,0,544,401,False,40875
752,다사533455,0,533,455,False,40877
753,다사621471,0,621,471,False,40862
754,다사635385,0,635,385,False,40878
755,다사499477,0,499,477,False,40879
756,다사392545,0,392,545,False,40880
757,다사593393,0,593,393,False,40881
758,다사524477,0,524,477,False,40882
759,다사555466,0,555,466,False,40883
760,다사656410,0,656,410,False,40884
761,다사559625,0,559,625,False,40885
762,다사604409,0,604,409,False,40886
763,다사630391,0,630,391,False,40887
764,다사523480,0,523,480,False,40888
765,다사540586,0,540,586,False,40889
766,다사451522,0,451,522,False,40863
767,다사504479,0,504,479,False,40861
768,다사656556,0,656,556,False,40891
769,다사655481,0,655,481,False,40846
770,다사552463,0,552,463,False,40834
771,다사481603,0,481,603,False,40835
772,다사642434,0,642,434,False,40836
773,다사518601,0,518,601,False,40837
774,다사552413,0,552,413,False,40838
775,다사648580,0,648,580,False,40839
